,state,district,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
427,odisha,sonepur,0.0,0.0,2.1,0.0,5.4,264.2,315.7,192.4,156.7,124.2,3.6,0.4
428,odisha,sundargarh,2.0,0.0,1.5,3.0,53.6,225.9,521.5,268.2,176.6,66.8,3.3,0.4
429,arunachal pradesh,papumpara,3.1,54.7,85.1,337.6,370.7,654.4,931.6,475.6,390.9,324.2,15.5,0.4
430,bihar,patna,0.0,0.0,8.3,9.0,35.7,68.4,299.2,181.1,109.4,19.4,0.0,0.0
431,andhra pradesh,prakasham,0.3,0.0,8.6,14.9,31.1,90.0,73.3,180.0,117.4,88.8,10.8,0.0
432,puducherry,karaikal,180.1,0.0,186.0,0.0,19.3,52.8,22.5,62.6,100.1,247.6,674.2,0.0
433,puducherry,mahe,105.9,0.0,8.3,0.0,1.6,59.8,135.3,193.4,84.8,262.4,437.0,0.0
434,puducherry,puducherry,105.9,0.0,8.3,0.0,1.6,59.8,135.3,193.4,84.8,262.4,437.0,0.0
435,puducherry,yanam,43.3,1.4,17.3,23.0,26.8,139.0,187.8,112.2,20.3,0.0,1.4,0.0
436,punjab,amritsar,43.3,1.4,17.3,23.0,26.8,139.0,187.8,112.2,20.3,0.0,1.4,0.0
437,punjab,barnala,21.0,0.0,9.0,10.0,0.0,172.0,15.0,42.3,47.0,0.0,10.0,0.0
438,punjab,bhatinda,11.6,0.0,2.7,9.7,1.3,141.8,32.5,101.7,34.8,0.0,13.0,0.0
439,punjab,faridkot,13.5,0.0,0.0,29.7,0.0,132.2,28.6,12.2,100.6,0.0,7.1,0.0
440,punjab,fatehgarh sahib,76.0,0.0,18.0,4.7,8.8,66.4,134.9,65.2,153.3,0.0,0.0,0.0
441,punjab,ferozepur,9.0,0.2,5.8,6.6,2.6,27.2,12.3,8.0,12.3,0.0,2.8,0.0
442,punjab,gurdaspur,104.9,10.2,33.5,22.3,22.8,138.9,307.4,428.7,134.3,0.0,0.9,0.0
443,punjab,hoshiarpur,50.9,13.4,9.0,9.1,14.7,77.7,155.7,130.6,43.5,0.0,0.9,0.0
444,punjab,jalandhar,31.0,3.3,22.1,17.7,25.7,87.1,76.2,161.5,18.5,0.0,6.1,0.0
445,punjab,kapurthala,26.9,1.0,22.8,7.1,45.2,184.4,202.1,194.0,26.7,0.0,12.3,0.0
446,punjab,ludhiana,36.1,3.1,26.9,10.7,12.2,106.8,92.1,153.4,111.0,0.0,6.9,0.0
447,punjab,mansa,26.3,0.0,0.0,1.0,0.0,86.3,53.0,56.2,25.2,0.0,11.6,0.0
448,punjab,moga,16.4,0.0,9.0,9.3,0.0,166.2,44.8,124.0,141.6,0.0,17.2,0.0
449,punjab,muktsar,5.3,0.0,12.4,6.2,1.3,179.7,15.2,33.2,57.9,0.0,7.6,0.0
450,punjab,nawanshahar,92.2,1.7,29.4,20.3,56.0,122.4,247.4,258.8,165.3,0.0,2.6,0.0
451,punjab,patiala,58.4,0.9,20.3,13.5,3.2,87.7,80.5,147.0,120.1,0.0,0.3,0.0
452,punjab,ropar,127.4,4.9,23.3,26.0,32.0,140.6,165.1,353.9,146.0,0.0,0.0,0.0
453,punjab,sangrur,41.0,2.8,14.1,8.6,8.9,76.8,44.9,54.4,33.5,0.0,4.3,0.0
454,punjab,sas nagar mohali,121.0,0.0,19.0,13.0,1.0,110.1,77.0,183.8,123.0,0.0,0.0,0.0
455,punjab,tarn taran,51.0,5.0,3.5,3.5,15.0,72.0,54.0,46.0,0.0,0.0,5.0,0.0
456,bihar,purnea,4.9,0.0,75.9,120.1,221.5,112.4,404.6,529.4,152.7,147.0,0.0,0.0
457,rajasthan,ajmer,8.5,0.0,8.8,0.4,34.1,128.9,190.5,138.9,28.4,0.0,0.0,0.0
458,rajasthan,alwar,22.8,0.0,8.9,0.6,29.2,69.1,98.0,101.6,31.6,0.0,0.0,0.0
459,rajasthan,banswara,0.0,0.0,0.0,0.0,7.4,99.9,462.3,222.9,107.1,0.0,0.0,0.0
460,rajasthan,baran,2.6,0.0,6.5,0.0,3.1,54.0,229.1,152.5,96.1,0.0,2.3,0.0
461,rajasthan,barmer,2.6,0.0,0.1,1.8,11.7,63.6,351.0,34.6,16.7,0.0,0.0,0.0
462,rajasthan,bharatpur,21.4,0.0,8.6,0.0,16.7,71.3,120.0,90.8,39.5,0.0,0.0,0.0
463,rajasthan,bhilwara,5.3,0.0,18.7,0.0,21.1,99.1,265.6,152.4,41.8,0.0,0.0,0.0
464,rajasthan,bikaner,0.2,1.4,0.0,6.7,24.9,87.3,46.7,41.8,36.6,0.0,1.3,0.0
465,rajasthan,bundi,4.7,0.0,11.0,0.0,11.8,92.0,146.2,188.0,25.7,0.0,0.0,0.0
466,rajasthan,chittorgarh,4.5,0.0,6.8,4.4,14.0,80.6,419.0,134.7,53.8,0.0,0.0,0.0
467,rajasthan,churu,20.7,0.0,0.5,3.7,45.8,77.5,106.5,67.6,28.3,0.0,4.2,0.0
468,rajasthan,dausa,14.6,0.0,10.0,0.0,24.0,82.8,96.0,109.0,35.6,0.0,0.0,0.0
469,rajasthan,dholpur,14.3,0.0,17.9,0.8,7.0,46.8,105.8,145.8,46.0,0.0,0.0,0.0
470,rajasthan,dungarpur,0.0,0.0,0.0,0.0,0.3,79.1,433.8,227.3,85.0,0.0,0.0,0.0
471,rajasthan,hanumangarh,7.0,0.0,0.0,2.4,18.1,85.3,52.9,35.3,37.1,0.0,0.0,0.0
472,rajasthan,jaipur,20.9,0.0,5.0,0.4,11.4,89.5,126.4,99.6,27.3,0.0,0.0,0.0
473,rajasthan,jaisalmer,3.1,0.0,10.2,4.7,26.5,44.7,160.1,20.5,0.7,0.0,0.0,0.0
474,rajasthan,jalore,4.8,0.0,0.0,0.0,13.7,83.4,757.4,38.1,14.0,0.0,0.0,0.0
475,rajasthan,jhalawar,2.0,0.0,1.0,0.0,9.9,104.5,430.8,162.0,101.7,0.0,0.0,0.0
476,rajasthan,jhunjhunu,14.3,0.0,0.2,7.2,26.4,87.0,94.8,52.5,18.8,0.0,4.5,0.0
477,rajasthan,jodhpur,9.3,0.0,15.9,4.3,45.1,107.5,230.4,42.6,20.0,0.0,0.0,0.0
478,rajasthan,karauli,14.5,0.0,0.0,0.0,13.5,83.8,105.2,104.3,26.2,0.0,0.0,0.0
479,rajasthan,kota,0.4,0.0,5.0,0.0,1.6,79.0,170.1,182.9,33.5,0.0,0.0,0.0
480,rajasthan,nagaur,14.3,0.0,2.3,0.0,24.4,128.8,144.1,59.5,34.2,0.0,0.0,0.0
481,rajasthan,pali,4.0,0.0,0.0,0.0,32.6,135.8,526.6,112.3,10.8,0.0,0.0,0.0
482,rajasthan,pratapgarh_rj,0.8,0.0,0.0,0.0,15.4,96.2,627.0,305.0,62.6,0.0,0.0,0.0
483,rajasthan,rajsamand,0.0,0.0,0.1,0.0,1.7,115.0,422.6,131.0,59.6,0.0,0.0,0.0
484,rajasthan,sawai madhopur,12.3,0.0,5.0,1.1,7.8,91.7,145.6,126.2,30.7,0.0,0.5,0.0
485,rajasthan,sikar,1.4,0.0,2.6,0.0,25.5,86.8,114.1,67.7,27.5,0.0,1.8,0.0
486,rajasthan,sirohi,0.0,0.0,1.0,0.0,12.4,89.5,1566.3,103.7,55.9,0.0,0.0,0.0
487,rajasthan,sri ganganagar,3.6,2.1,0.1,4.3,10.7,46.5,38.5,17.2,45.4,0.0,2.0,0.0
488,rajasthan,tonk,13.5,0.0,6.3,1.7,20.3,103.6,154.1,146.0,14.3,0.0,0.0,0.0
489,rajasthan,udaipur,2.7,0.0,0.3,0.0,11.1,97.5,493.8,155.9,63.5,0.0,0.0,0.0
490,telangana,rangareddy,0.0,0.0,2.0,5.8,26.2,179.4,118.7,140.3,132.3,169.5,0.0,0.0
491,bihar,rohtas,0.5,0.0,2.9,0.8,22.0,49.6,474.5,266.4,35.9,6.3,0.4,0.0
492,bihar,saharsa,0.0,0.0,83.1,0.0,124.7,120.2,510.5,307.2,81.7,30.2,0.0,0.0
493,bihar,samastipur,0.0,0.0,22.4,30.7,96.3,129.5,441.2,399.6,120.2,29.0,0.0,0.0
494,bihar,saran,0.0,0.0,6.0,9.1,68.2,85.7,407.3,234.1,80.7,0.0,0.0,0.0
495,bihar,sheikhpura,0.0,0.0,0.3,0.0,67.4,87.8,285.6,183.7,72.4,39.7,0.0,0.0
496,bihar,sheohar,0.0,0.0,34.4,0.0,138.0,115.4,353.8,309.2,131.0,0.0,0.0,0.0
497,assam,shonitpur,2.2,66.7,37.8,196.4,238.5,490.6,443.4,304.4,187.6,109.7,8.9,0.0
498,assam,sibsagar,0.0,35.0,106.6,199.4,243.4,251.4,419.2,181.8,261.9,148.9,5.1,0.0
499,sikkim,east sikkim,7.7,9.0,112.3,266.1,315.7,318.3,485.7,400.6,274.5,83.3,6.5,0.0
500,sikkim,north sikkim,9.1,27.2,223.0,305.8,236.2,631.9,477.8,595.3,470.5,232.0,11.7,0.0
501,sikkim,sikkim,5.6,0.0,69.0,147.9,229.0,156.7,497.5,373.0,425.2,75.2,7.0,0.0
502,sikkim,south sikkim,5.6,0.0,69.0,147.9,229.0,156.7,497.5,373.0,425.2,75.2,7.0,0.0
503,sikkim,west sikkim,0.0,0.0,11.8,77.1,181.7,278.0,642.4,602.6,602.1,69.2,6.2,0.0
504,bihar,sitamarhi,0.0,0.0,11.8,51.1,57.1,110.8,325.2,365.7,79.6,1.9,0.0,0.0
505,bihar,siwan,0.2,0.0,12.3,11.6,88.2,61.3,260.5,171.6,81.9,0.5,0.0,0.0
506,andaman and nicobar islands,south andaman,144.6,2.7,46.3,122.7,294.4,488.0,512.4,460.9,480.0,303.5,241.3,197.1
507,andhra pradesh,srikakulam,0.0,0.0,36.2,16.6,33.5,138.5,278.8,369.3,134.3,137.1,105.8,0.5
508,bihar,supaul,0.0,0.0,46.7,87.4,173.0,116.8,345.5,534.9,103.1,32.5,0.0,0.0
509,tamil nadu,ariyalur,108.3,0.0,18.5,0.0,25.2,98.9,58.3,192.5,199.7,140.7,206.2,0.0
510,tamil nadu,chennai,4.5,0.0,0.0,0.0,1.8,58.5,86.6,233.4,71.2,269.8,583.8,0.0
511,tamil nadu,coimbatore,10.4,0.0,60.9,23.6,86.0,73.1,59.2,115.0,262.7,105.9,44.5,0.0
512,tamil nadu,cuddalore,114.0,0.3,12.4,0.0,11.0,65.3,69.0,211.1,121.9,202.9,391.4,0.0
513,tamil nadu,dharmapuri,8.4,0.0,35.8,43.6,161.5,16.3,26.3,158.4,201.4,159.4,49.4,0.0
514,tamil nadu,dindigul,38.2,0.7,43.5,26.7,81.1,37.6,10.1,146.5,216.0,175.0,87.6,0.0
515,tamil nadu,erode,10.8,0.0,43.9,69.0,145.5,22.0,12.3,89.8,187.0,101.6,34.4,0.0
516,tamil nadu,kancheepuram,16.4,0.1,0.0,0.0,14.4,67.8,98.8,228.6,98.7,287.6,335.7,0.0
517,tamil nadu,kanyakumari,2.1,0.0,27.1,12.2,113.0,150.4,16.6,50.5,193.3,155.6,201.5,0.0
518,tamil nadu,karur,17.2,0.0,49.0,10.2,68.6,9.8,18.6,132.4,175.3,87.2,54.0,0.0
519,tamil nadu,krishnagiri,5.7,0.0,48.7,37.9,198.6,19.1,24.6,189.7,291.7,219.0,54.5,0.0
520,tamil nadu,madurai,32.7,0.5,88.0,12.8,76.5,39.7,34.9,156.5,176.3,167.3,50.3,0.0
521,tamil nadu,nagapattinam,139.4,6.9,48.7,0.0,2.7,38.5,39.4,130.1,91.0,239.0,704.9,0.0
522,tamil nadu,namakkal,6.3,0.0,16.8,26.9,98.0,24.0,45.1,115.2,194.8,149.8,43.6,0.0
523,tamil nadu,nilgiris,58.1,0.0,115.8,54.2,159.2,128.2,143.3,165.1,294.8,118.1,103.7,0.0
524,tamil nadu,perambalur,24.3,0.0,41.9,21.8,58.5,68.8,12.5,247.3,223.7,121.1,101.9,0.0
525,tamil nadu,pudukkottai,53.9,1.3,34.6,0.0,19.8,54.8,41.7,217.3,93.5,89.3,88.6,0.0
526,tamil nadu,ramanathapuram,59.9,7.1,41.4,0.0,27.9,32.6,19.7,74.6,84.4,64.2,146.9,0.0
527,tamil nadu,salem,12.2,0.0,32.9,22.4,112.6,24.5,37.4,199.4,223.4,212.1,64.0,0.0
528,tamil nadu,sivaganga,73.5,1.1,39.3,9.8,58.2,127.7,89.2,184.0,125.5,118.3,82.9,0.0
529,tamil nadu,thanjavur,99.5,4.0,29.7,0.2,30.5,70.7,36.1,237.4,135.3,108.6,221.1,0.0
530,tamil nadu,theni,22.2,0.1,74.1,8.3,64.6,53.0,23.8,77.9,211.8,139.0,57.5,0.0
531,tamil nadu,tirunelveli,65.9,5.0,62.5,29.4,86.1,50.1,5.3,40.9,116.3,83.6,344.0,0.0
532,tamil nadu,tiruppur,7.6,0.0,23.8,31.2,51.2,13.6,9.4,77.7,209.7,123.2,75.2,0.0
533,tamil nadu,tiruvallur,6.0,0.0,1.7,0.0,14.1,60.8,111.9,227.3,103.3,279.9,335.5,0.0
534,tamil nadu,tiruvannamalai,47.0,0.0,4.9,3.4,49.2,55.6,69.1,366.5,130.7,276.5,80.4,0.0
535,tamil nadu,tiruvarur,123.1,2.0,11.2,0.0,19.3,61.0,60.0,149.6,120.0,128.6,363.9,0.0
536,tamil nadu,toothukudi,18.5,0.3,16.6,0.6,19.5,1.2,1.9,32.3,70.0,45.8,153.0,0.0
537,tamil nadu,trichy,24.7,0.0,44.7,3.0,60.1,18.8,27.2,158.0,129.7,92.8,68.1,0.0
538,tamil nadu,vellore,23.1,0.0,6.0,6.3,94.5,59.8,50.3,259.2,204.4,216.6,58.9,0.0
539,tamil nadu,villupuram,40.2,0.0,8.2,0.0,41.6,72.2,73.9,190.1,105.1,226.5,174.8,0.0
540,tamil nadu,virudhunagar,23.2,6.2,38.1,14.2,92.4,10.0,24.1,122.5,137.0,125.7,67.6,0.0
541,arunachal pradesh,tawang,6.0,40.0,117.0,223.0,121.0,84.0,65.0,284.0,209.0,266.3,4.6,0.0
542,assam,tinsukia,5.7,88.7,128.8,285.2,343.7,301.3,466.3,311.5,315.4,266.3,4.6,0.3
543,arunachal pradesh,tirap,0.8,1.8,189.2,220.2,321.6,221.8,382.6,417.8,369.1,170.8,8.0,0.0
544,tripura,dhalai,0.0,24.2,247.7,491.9,201.2,599.9,246.1,508.8,288.6,493.1,2.0,0.0
545,tripura,north tripura,0.0,5.3,209.4,507.8,445.2,790.7,322.1,612.8,308.4,331.8,2.5,0.0
546,tripura,south tripura,0.0,16.1,144.9,348.3,155.2,461.1,513.2,434.9,415.2,362.9,2.5,0.0
547,tripura,west tripura,0.0,33.8,230.8,403.8,235.0,710.4,552.4,481.3,391.8,269.5,3.3,0.0
548,assam,udalguri,0.5,86.5,47.0,252.4,174.1,317.9,256.6,226.9,304.8,158.2,8.3,0.0
549,arunachal pradesh,upper siang,12.2,158.0,422.3,664.0,404.6,675.0,764.4,552.6,675.0,676.8,38.4,14.2
550,arunachal pradesh,upper subansiri,1.0,52.2,131.6,94.2,183.2,345.2,518.6,228.2,188.2,95.0,0.4,7.0
551,uttar pradesh,agra,12.4,0.0,11.1,1.6,20.0,43.3,82.0,70.9,78.1,0.0,0.0,0.0
552,uttar pradesh,aligarh,24.6,0.0,31.3,0.0,28.0,193.3,117.9,86.6,160.6,0.0,0.0,0.0
553,uttar pradesh,allahabad,0.2,0.0,0.1,1.2,4.7,40.2,466.7,117.8,60.9,0.4,0.0,0.0
554,uttar pradesh,ambedkar nagar,6.0,0.0,0.0,1.0,40.3,51.4,401.9,142.1,140.3,0.0,0.0,0.0
555,uttar pradesh,amethi,2.5,0.0,0.0,0.0,9.0,44.7,160.9,66.5,97.2,1.0,0.0,0.0
556,uttar pradesh,auraiya,5.0,0.0,2.0,2.0,15.0,69.0,85.5,112.8,42.2,0.0,0.0,0.0
557,uttar pradesh,azamgarh,8.3,0.0,0.0,6.6,15.7,62.3,497.0,253.0,100.5,0.5,0.0,0.0
558,uttar pradesh,badaun,29.0,0.0,24.8,0.4,14.2,65.4,224.8,148.9,132.0,0.0,0.0,0.0
559,uttar pradesh,baghpat,68.5,0.0,14.7,1.3,22.9,139.5,159.7,89.3,165.0,0.0,0.0,0.0
560,uttar pradesh,bahraich,21.7,0.3,37.9,16.1,75.1,117.2,393.9,287.6,131.8,12.8,0.0,0.0
561,uttar pradesh,ballia,6.3,0.0,6.1,0.0,40.7,53.6,252.5,161.7,71.2,2.8,0.0,0.0
562,uttar pradesh,balrampur,7.0,0.0,6.0,0.0,13.5,50.2,243.3,260.0,52.8,15.9,0.0,0.0
563,uttar pradesh,banda,0.0,0.0,1.9,0.0,13.5,35.5,237.0,161.0,59.4,0.0,0.0,0.0
564,uttar pradesh,barabanki,8.3,0.0,10.7,0.6,8.0,29.9,387.8,243.5,152.3,0.0,0.0,0.0
565,uttar pradesh,bareilly,37.5,0.8,14.1,0.4,5.9,52.0,414.6,163.9,233.1,3.9,0.0,0.0
566,uttar pradesh,basti,18.2,0.0,2.5,1.1,67.3,53.9,396.2,215.5,139.7,14.3,0.0,0.0
567,uttar pradesh,bijnor,43.3,8.6,1.5,2.8,26.7,130.2,333.4,191.9,311.5,0.0,0.0,0.0
568,uttar pradesh,bulandshahar,25.8,0.0,4.5,5.0,8.0,98.7,98.2,108.4,198.3,0.0,0.0,0.0
569,uttar pradesh,chandauli,1.0,0.0,0.0,0.0,0.0,13.0,315.6,102.4,13.4,0.0,0.0,0.0
570,uttar pradesh,deoria,6.5,0.0,0.5,0.4,58.0,62.0,231.1,181.0,63.5,0.0,0.0,0.0
571,uttar pradesh,etah,16.4,0.0,14.7,0.0,12.3,127.4,150.7,118.4,86.0,0.0,0.0,0.0
572,uttar pradesh,etawah,8.0,0.0,8.5,0.0,11.5,55.9,126.3,137.9,47.6,0.0,0.0,0.0
573,uttar pradesh,faizabad,14.8,0.0,0.0,1.0,7.4,37.1,267.8,142.9,145.5,0.0,0.0,0.0
574,uttar pradesh,farrukhabad,6.7,0.0,17.1,0.0,16.6,76.9,203.9,192.6,134.8,0.0,0.0,0.0
575,uttar pradesh,fatehpur,7.2,0.0,0.0,5.4,48.1,6.5,265.2,152.5,49.2,0.0,0.0,0.0
576,uttar pradesh,firozabad,13.8,0.0,13.5,0.0,8.8,59.5,185.0,227.7,146.0,0.0,0.0,0.0
577,uttar pradesh,gautam buddha nagar,4.0,0.0,7.0,0.0,3.0,69.0,28.0,42.0,151.1,0.0,0.0,0.0
578,uttar pradesh,ghaziabad,22.7,0.0,10.3,0.0,6.6,65.4,42.7,104.9,135.9,0.0,0.0,0.0
579,uttar pradesh,ghazipur,0.0,0.0,0.7,4.9,34.5,25.9,384.0,142.7,97.7,5.9,0.0,0.0
580,uttar pradesh,gonda,10.5,0.0,6.0,0.0,43.0,47.7,332.2,164.3,73.1,0.0,0.0,0.0
581,uttar pradesh,gorakhpur,6.5,0.0,2.7,1.2,53.0,110.3,412.0,300.3,129.7,7.0,0.0,0.0
582,uttar pradesh,hamirpur_up,8.0,0.0,1.0,0.0,18.3,29.1,178.5,84.5,48.3,12.0,0.0,0.0
583,uttar pradesh,hardoi,18.8,1.0,10.1,0.2,9.1,53.3,251.7,157.2,58.4,0.0,0.0,0.0
584,uttar pradesh,jalaun,22.2,0.0,0.3,0.0,19.9,64.5,117.5,103.7,33.7,0.0,0.0,0.0
585,uttar pradesh,jaunpur,3.9,0.0,0.0,0.0,7.6,21.5,206.3,105.9,65.0,0.9,0.0,0.0
586,uttar pradesh,jhansi,4.9,0.0,0.8,0.0,6.7,97.5,149.4,145.9,60.2,2.8,0.0,0.0
587,uttar pradesh,jyotiba phule nagar,23.5,0.0,16.5,0.5,26.0,49.5,280.5,185.5,233.0,0.0,0.0,0.0
588,uttar pradesh,kannauj,24.0,0.0,14.0,0.0,44.0,64.1,289.2,197.5,99.0,0.0,0.0,0.0
589,uttar pradesh,kanpur dehat,7.0,0.0,0.0,0.0,15.2,25.6,161.8,119.4,28.5,0.0,0.0,0.0
590,uttar pradesh,kanpur nagar,15.1,0.0,1.2,2.4,13.5,24.0,252.5,139.6,41.4,0.0,0.0,0.0
591,uttar pradesh,kanshiram nagar,29.0,2.0,6.0,0.0,33.0,226.0,251.0,80.0,80.0,0.0,0.0,0.0
592,uttar pradesh,kaushambi,0.0,0.0,0.0,0.0,2.4,33.7,312.7,151.1,78.7,0.0,0.0,0.0
593,uttar pradesh,kheri,38.5,0.0,11.0,0.0,63.7,87.9,366.0,330.2,148.7,0.0,0.0,0.0
594,uttar pradesh,kushi nagar,2.5,0.0,1.0,1.0,31.8,47.4,244.3,96.3,33.8,0.0,0.0,0.0
595,uttar pradesh,lalitpur,0.0,8.0,6.5,0.0,1.5,135.5,287.5,64.0,171.0,0.0,0.0,0.0
596,uttar pradesh,lucknow,7.9,0.0,2.7,0.0,2.8,48.8,298.0,247.9,59.3,4.7,0.0,0.0
597,uttar pradesh,mahamaya nagar,20.0,0.0,12.0,0.0,0.0,98.5,57.0,46.0,59.0,0.0,0.0,0.0
598,uttar pradesh,maharajganj,5.8,0.0,1.0,11.0,68.7,51.0,273.5,449.8,83.3,2.5,0.0,0.0
599,uttar pradesh,mahoba,0.0,0.0,0.0,0.0,16.4,65.0,222.2,143.1,49.8,0.0,0.0,0.0
600,uttar pradesh,mainpuri,9.1,0.0,8.9,0.0,9.0,38.9,269.0,130.4,131.1,0.0,0.0,0.0
601,uttar pradesh,mathura,1.0,0.0,0.0,0.0,2.0,30.8,133.5,60.0,36.5,0.0,0.0,0.0
602,uttar pradesh,mau,10.0,0.0,0.0,2.5,11.5,12.0,208.0,129.7,28.5,0.0,0.0,0.0
603,uttar pradesh,meerut,47.8,0.0,7.0,11.1,18.5,92.7,126.1,90.1,202.6,0.0,0.0,0.0
604,uttar pradesh,mirzapur,0.5,0.0,0.0,0.0,15.5,39.9,395.4,100.5,14.6,0.0,0.0,0.0
605,uttar pradesh,moradabad,24.8,0.3,7.3,4.8,7.0,88.6,350.8,207.7,245.2,3.0,0.0,0.0
606,uttar pradesh,muzaffarnagar,51.3,0.6,5.0,0.7,15.2,57.6,63.9,149.8,206.0,0.0,0.0,0.0
607,uttar pradesh,pilibhit,14.4,1.0,1.0,0.0,1.4,13.6,143.9,177.4,111.8,0.0,0.0,0.0
608,uttar pradesh,pratapgarh_up,1.7,0.0,0.0,0.0,9.7,41.7,520.7,189.4,76.2,2.7,0.0,0.0
609,uttar pradesh,rae bareilly,5.3,0.0,0.4,0.0,4.6,29.9,211.1,131.8,49.0,0.0,0.0,0.0
610,uttar pradesh,rampur,12.0,0.0,8.6,0.0,13.2,45.8,189.6,123.0,126.5,0.0,0.0,0.0
611,uttar pradesh,saharanpur,48.3,3.3,6.7,9.0,1.0,184.1,132.3,182.0,192.0,0.0,0.0,0.0
612,uttar pradesh,sahuji maharaj nagar,0.0,0.0,0.0,0.0,1.5,74.5,439.7,192.3,126.5,0.0,0.0,0.0
613,uttar pradesh,sant kabir nagar,5.0,0.0,0.0,10.0,94.0,56.0,491.0,295.0,205.0,0.0,0.0,0.0
614,uttar pradesh,sant ravidas nagar,22.0,0.0,0.0,0.0,0.0,3.0,246.0,126.0,53.0,2.0,0.0,0.0
615,uttar pradesh,shahjahanpur,21.4,0.5,8.9,0.0,33.5,46.6,150.0,165.8,145.7,0.0,0.0,0.0
616,uttar pradesh,shrawasti nagar,0.0,0.0,0.0,0.0,23.0,106.0,321.8,466.9,87.0,40.1,0.0,0.0
617,uttar pradesh,siddharth nagar,0.0,0.0,1.0,0.0,11.2,29.4,325.8,555.6,233.9,2.1,0.0,0.0
618,uttar pradesh,sitapur,15.0,0.0,6.5,6.3,28.5,69.0,263.3,153.5,99.2,0.0,0.0,0.0
619,uttar pradesh,sonbhadra,6.0,0.0,1.2,0.0,16.6,39.8,552.4,74.3,37.4,18.5,0.0,0.0
620,uttar pradesh,sultanpur,16.5,0.0,2.2,4.0,3.8,68.1,260.7,114.0,78.9,0.1,0.0,0.0
621,uttar pradesh,unnao,16.3,0.0,0.0,0.0,19.8,53.3,238.1,77.5,56.0,0.0,0.0,0.0
622,uttar pradesh,varanasi,4.9,0.0,1.2,1.3,9.4,47.9,456.8,146.0,94.3,3.7,0.0,0.0
623,uttarakhand,almora,26.0,5.1,15.6,24.1,109.9,133.6,451.6,196.7,215.6,0.1,0.0,0.0
624,uttarakhand,bageshwar,14.8,0.0,19.5,33.2,97.4,135.5,547.8,298.2,147.7,1.0,0.0,0.0
625,uttarakhand,chamoli,29.0,20.4,70.7,103.0,116.4,206.6,446.4,388.4,200.9,1.0,0.9,0.0
626,uttarakhand,champawat,29.0,7.0,12.0,16.5,63.5,143.0,551.5,411.9,164.5,2.0,0.0,0.0
627,uttarakhand,dehradun,41.6,10.7,36.1,37.8,81.8,390.5,603.5,460.1,264.5,0.0,0.1,0.0
628,uttarakhand,garhwal pauri,34.4,3.4,22.8,19.0,50.6,102.6,278.3,348.6,168.8,0.0,0.3,0.0
629,uttarakhand,garhwal tehri,58.2,22.6,43.9,44.0,74.0,135.8,294.8,164.4,192.9,0.0,0.4,0.0
630,uttarakhand,hardwar,27.7,7.7,24.8,46.1,8.6,170.3,112.0,290.9,354.0,0.0,0.0,0.0
631,uttarakhand,nainital,51.1,13.5,21.9,15.6,162.0,176.3,654.7,506.8,413.1,0.0,0.0,0.0
632,uttarakhand,pithoragarh,27.2,15.3,57.1,85.9,133.7,180.9,642.6,532.0,132.8,19.3,0.2,0.0
633,uttarakhand,rudraprayag,34.5,8.9,81.3,113.6,232.6,263.7,530.4,413.6,284.4,0.3,0.0,0.0
634,uttarakhand,udham singh nagar,24.4,0.7,3.4,1.9,12.7,68.3,360.3,302.1,216.0,0.0,0.0,0.0
635,uttarakhand,uttarkashi,52.2,24.8,75.9,58.8,153.4,178.2,426.7,179.9,166.8,0.0,0.2,0.0
636,bihar,vaishali,0.0,0.0,14.0,14.4,73.3,99.2,367.8,209.8,62.3,0.0,0.0,0.0
637,andhra pradesh,vishakhapatnam,0.0,0.0,15.6,19.3,42.0,203.6,126.5,251.8,149.2,127.1,6.1,0.0
638,andhra pradesh,vizianagaram,0.1,0.0,37.4,5.1,53.8,110.1,144.1,349.3,187.3,158.2,35.2,0.1
639,telangana,warangal,0.0,0.0,5.6,1.0,19.5,225.5,197.4,241.1,159.9,121.3,1.0,0.0
640,west bengal,bankura,0.0,0.0,16.9,27.9,76.3,228.8,634.2,330.4,186.1,249.1,25.3,0.0
641,west bengal,birbhum,4.6,0.0,4.8,28.0,160.8,156.6,487.1,238.6,166.5,214.5,2.5,0.0
642,west bengal,burdwan,1.2,0.0,32.6,28.3,171.2,255.8,464.1,252.9,178.2,260.1,14.5,0.0
643,west bengal,cooch behar,0.1,0.0,67.8,198.1,377.7,422.2,411.6,1100.6,352.5,188.1,0.0,0.0
644,west bengal,darjeeling,0.9,4.6,79.1,61.3,276.1,531.0,760.2,767.9,531.0,63.8,7.6,0.0
645,west bengal,east midnapore,0.0,0.0,58.7,19.0,89.1,158.0,484.5,223.8,227.7,216.2,32.2,0.0
646,west bengal,hooghly,0.0,0.0,23.9,11.8,115.2,186.6,434.6,227.0,180.8,212.4,25.2,0.0
647,west bengal,howrah,0.1,0.0,71.5,11.3,65.4,174.7,629.6,281.8,155.5,223.1,32.3,0.0
648,west bengal,jalpaiguri,1.9,0.8,83.8,101.3,287.4,631.0,569.7,1167.3,596.1,204.4,2.8,0.0
649,west bengal,kolkata,0.1,0.0,138.9,4.5,41.9,240.0,621.5,385.9,181.9,247.2,41.7,0.0
650,west bengal,malda,0.9,0.0,12.4,94.8,110.6,76.5,352.6,580.5,200.1,143.9,0.0,0.0
